ID,y
1,78.10789341762779
2,93.94626925418989
3,76.55059999999999
4,78.10789341762779
5,111.82826117969667
8,90.92034416877499
10,111.49934118566618
11,93.070978061783
12,115.96976132848995
14,94.89668517630987
15,115.96976132848995
16,109.69816666666665
17,95.60432344815918
19,93.84617070194143
20,102.37239193705175
21,95.60432344815918
22,116.18233305217136
23,95.60432344815918
26,94.28347823643382
28,90.40283029761906
29,95.60432344815918
33,95.60432344815918
35,95.17991479500891
41,95.60432344815918
42,95.34715611814246
43,114.48696062271063
45,101.94357292386279
46,101.94357292386279
51,93.84617070194143
53,78.6266
55,110.13333177066436
56,93.96297805422509
57,101.6112564102564
58,93.96297805422509
59,104.17933128625984
63,111.60233484916644
64,93.84617070194143
65,101.94357292386279
69,90.30607517833045
71,95.46161524394508
72,108.046
73,93.84617070194143
76,104.17933128625984
77,101.94357292386279
78,116.18233305217136
82,93.84617070194143
83,101.94357292386279
84,92.72505321064368
85,98.51363589743589
87,111.8604668157338
88,95.60432344815918
89,111.12281177626392
91,93.94626925418989
93,93.96297805422509
94,104.7543264009659
95,93.94626925418989
96,115.39394999999999
97,95.34715611814246
98,112.29211003381143
99,89.99153214285715
101,102.37239193705175
103,111.12281177626392
104,94.09871398749002
105,110.78985270903065
110,93.96297805422509
111,110.39694389626818
113,111.82826117969667
114,95.34715611814246
115,109.36984761904762
117,111.12281177626392
120,93.23001071648447
121,114.034331893332
122,90.87352333333332
123,111.82826117969667
126,111.12281177626392
132,111.30724963586697
135,104.43923396358544
137,101.94357292386279
138,92.82342006645713
140,93.96297805422509
142,112.84755239621491
144,115.39394999999999
148,90.92034416877499
149,114.034331893332
155,90.87352333333332
156,111.82826117969667
157,95.34715611814246
162,114.034331893332
163,91.44367891233355
167,96.69220040325172
172,114.48696062271063
179,111.82826117969667
180,90.87352333333332
181,110.78985270903065
182,94.89668517630987
183,111.12281177626392
185,111.12281177626392
187,111.30724963586697
188,93.84617070194143
189,92.82342006645713
191,94.09871398749002
192,109.76575
193,93.84617070194143
194,110.78985270903065
195,94.09871398749002
196,111.12281177626392
198,95.46161524394508
199,114.034331893332
201,102.37239193705175
204,92.82342006645713
205,109.69816666666665
206,93.84617070194143
210,92.72505321064368
211,102.37239193705175
216,114.034331893332
219,115.96976132848995
220,94.09871398749002
221,110.78985270903065
226,110.78985270903065
227,92.19350555555556
228,114.034331893332
230,111.73377801334973
231,95.34715611814246
235,116.18233305217136
236,95.17991479500891
238,111.73377801334973
242,103.70936233291563
243,93.94626925418989
244,79.66682857142858
245,111.60233484916644
247,111.8604668157338
248,93.24126710090735
249,93.24126710090735
250,109.39050476190475
251,95.17991479500891
253,116.18233305217136
254,92.24576332610036
256,93.3352467757661
257,90.92034416877499
258,111.73377801334973
259,89.99153214285715
262,77.40783333333334
266,95.42803864471719
267,111.82826117969667
272,102.37239193705175
273,111.12281177626392
275,90.87352333333332
276,114.034331893332
279,93.89669521551596
280,101.94357292386279
283,96.69220040325172
285,114.034331893332
288,111.12281177626392
289,92.46807680375181
290,102.37239193705175
291,92.72505321064368
292,111.26282631067761
293,113.75310801959029
296,90.87352333333332
297,111.60233484916644
298,116.18233305217136
299,93.84617070194143
304,92.51683730661406
305,90.42768532388664
306,93.84617070194143
307,110.78985270903065
311,110.727
313,110.78985270903065
314,94.09871398749002
316,93.070978061783
324,93.070978061783
327,92.46807680375181
329,92.51683730661406
330,110.78985270903065
337,106.40808210795053
338,93.84617070194143
339,102.37239193705175
340,93.84617070194143
343,93.24126710090735
345,115.96976132848995
346,93.23001071648447
347,111.82826117969667
349,113.97359999999999
350,95.34715611814246
352,111.73377801334973
353,95.34715611814246
354,76.93105079365077
357,93.3352467757661
358,110.13333177066436
362,121.87851666666668
364,115.82685
365,101.94357292386279
366,93.9737834433844
367,110.78985270903065
368,94.89668517630987
370,76.93105079365077
373,96.76689126984127
377,94.09871398749002
378,111.49934118566618
382,104.17933128625984
384,114.034331893332
390,93.94626925418989
392,114.034331893332
393,110.78985270903065
395,92.82342006645713
396,104.17933128625984
399,76.55059999999999
406,110.78985270903065
408,110.78985270903065
409,94.09871398749002
410,78.10789341762779
412,109.01845
413,90.92034416877499
419,93.94626925418989
420,110.13333177066436
421,90.92034416877499
430,105.82296984126984
434,93.84617070194143
436,93.070978061783
437,93.96297805422509
438,90.92034416877499
439,111.73377801334973
440,94.28347823643382
443,111.30724963586697
446,92.82342006645713
448,94.28347823643382
452,93.9737834433844
453,103.70936233291563
457,102.37239193705175
458,93.84617070194143
459,115.20088889737713
460,104.7543264009659
462,103.70936233291563
464,101.94357292386279
465,115.96976132848995
467,111.85788644206039
471,111.60233484916644
472,78.10789341762779
473,95.34715611814246
475,93.84617070194143
480,93.96297805422509
488,111.26282631067761
490,110.78985270903065
491,102.37239193705175
492,76.55059999999999
493,93.3352467757661
497,90.92034416877499
498,111.73377801334973
499,94.28347823643382
500,101.94357292386279
501,93.84617070194143
502,111.8604668157338
506,78.6266
510,110.34325858585859
511,94.88308964646464
512,92.51683730661406
516,90.92034416877499
518,92.24576332610036
519,111.82826117969667
521,93.24126710090735
522,110.13333177066436
526,111.82826117969667
529,95.17991479500891
532,111.82826117969667
533,94.73924121439418
536,111.60233484916644
537,107.62647222222222
539,93.84617070194143
540,102.37239193705175
541,92.82342006645713
543,92.82342006645713
546,111.82826117969667
547,95.17991479500891
548,76.93105079365077
551,93.3352467757661
552,104.7543264009659
556,100.16942489177488
557,94.73924121439418
558,110.78985270903065
559,92.82342006645713
560,109.69816666666665
562,109.69816666666665
566,95.17991479500891
570,111.73377801334973
571,93.96297805422509
572,101.94357292386279
573,93.84617070194143
575,115.96976132848995
576,118.43985238095237
577,92.24576332610036
579,92.24576332610036
580,111.82826117969667
581,111.30724963586697
589,110.78985270903065
591,102.37239193705175
593,90.70047202380952
594,100.16942489177488
595,93.84617070194143
598,93.3352467757661
602,111.82826117969667
604,111.12281177626392
606,110.06296666666667
608,93.9737834433844
609,102.37239193705175
610,93.84617070194143
616,111.82826117969667
617,93.94626925418989
618,102.37239193705175
620,101.20265574534162
622,110.78985270903065
623,90.92034416877499
624,114.86216666666667
626,111.73377801334973
628,112.29211003381143
629,95.42803864471719
630,111.73377801334973
637,94.89668517630987
638,104.17933128625984
643,92.47121111111112
645,93.96297805422509
646,113.24266666666665
648,94.73924121439418
652,95.17991479500891
653,93.96297805422509
654,111.73377801334973
656,114.034331893332
657,93.23001071648447
659,89.67499216417913
660,103.70936233291563
663,93.23001071648447
664,118.43985238095237
666,104.7543264009659
668,110.34325858585859
669,93.9737834433844
671,94.73924121439418
675,90.92034416877499
677,95.17991479500891
678,111.60233484916644
679,104.7543264009659
682,91.44367891233355
685,103.36884767762913
687,92.82342006645713
688,92.31285317819433
693,110.78985270903065
696,92.46807680375181
698,93.94626925418989
701,94.73924121439418
704,103.70936233291563
705,115.96976132848995
709,114.034331893332
710,93.3352467757661
711,104.7543264009659
712,93.96297805422509
714,111.8604668157338
715,88.27959523809525
716,110.78985270903065
717,94.09871398749002
720,115.96976132848995
721,94.09871398749002
724,100.3928875
725,92.82342006645713
726,110.78985270903065
728,108.77927777777776
731,93.23001071648447
734,103.70936233291563
738,94.09871398749002
745,111.26282631067761
746,92.51683730661406
751,77.40783333333334
754,95.42803864471719
756,93.23001071648447
758,94.35126890686863
759,112.84755239621491
761,116.18233305217136
766,93.96297805422509
767,111.82826117969667
768,90.92034416877499
769,114.034331893332
770,93.3352467757661
771,76.55059999999999
772,103.36884767762913
773,93.3352467757661
774,111.73377801334973
776,114.034331893332
777,93.71570385154061
780,114.48696062271063
782,102.37239193705175
787,102.37239193705175
788,93.84617070194143
792,90.92034416877499
793,110.13333177066436
798,91.40838351166377
800,90.92034416877499
806,110.78985270903065
809,114.034331893332
811,112.29211003381143
